SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,D,52261,OPTIDX,0,BANKNIFTY-Sep2026-40500-PE,30.0,BANKNIFTY 29 SEP 40500 PUT,2026-09-29 14:30:00,40500.0,PE,5.0,M,OP,,
NSE,D,52262,OPTIDX,0,BANKNIFTY-Sep2026-42000-CE,30.0,BANKNIFTY 29 SEP 42000 CALL,2026-09-29 14:30:00,42000.0,CE,5.0,M,OP,,
NSE,D,52263,OPTIDX,0,BANKNIFTY-Sep2026-42000-PE,30.0,BANKNIFTY 29 SEP 42000 PUT,2026-09-29 14:30:00,42000.0,PE,5.0,M,OP,,
NSE,D,52264,OPTIDX,0,BANKNIFTY-Sep2026-43500-CE,30.0,BANKNIFTY 29 SEP 43500 CALL,2026-09-29 14:30:00,43500.0,CE,5.0,M,OP,,
NSE,D,52265,OPTIDX,0,BANKNIFTY-Sep2026-43500-PE,30.0,BANKNIFTY 29 SEP 43500 PUT,2026-09-29 14:30:00,43500.0,PE,5.0,M,OP,,
NSE,D,52266,OPTIDX,0,NIFTYNXT50-Oct2026-78500-CE,25.0,NIFTYNXT50 27 OCT 78500 CALL,2026-10-27 14:30:00,78500.0,CE,5.0,M,OP,,
NSE,D,52267,OPTIDX,0,NIFTYNXT50-Oct2026-78500-PE,25.0,NIFTYNXT50 27 OCT 78500 PUT,2026-10-27 14:30:00,78500.0,PE,5.0,M,OP,,
NSE,D,52268,OPTIDX,0,BANKNIFTY-Sep2026-45000-CE,30.0,BANKNIFTY 29 SEP 45000 CALL,2026-09-29 14:30:00,45000.0,CE,5.0,M,OP,,
NSE,D,52269,OPTIDX,0,BANKNIFTY-Sep2026-45000-PE,30.0,BANKNIFTY 29 SEP 45000 PUT,2026-09-29 14:30:00,45000.0,PE,5.0,M,OP,,
NSE,D,52270,OPTIDX,0,BANKNIFTY-Sep2026-46500-CE,30.0,BANKNIFTY 29 SEP 46500 CALL,2026-09-29 14:30:00,46500.0,CE,5.0,M,OP,,
NSE,D,52271,OPTIDX,0,BANKNIFTY-Sep2026-46500-PE,30.0,BANKNIFTY 29 SEP 46500 PUT,2026-09-29 14:30:00,46500.0,PE,5.0,M,OP,,
NSE,D,52272,OPTIDX,0,BANKNIFTY-Sep2026-48000-CE,30.0,BANKNIFTY 29 SEP 48000 CALL,2026-09-29 14:30:00,48000.0,CE,5.0,M,OP,,
NSE,D,52273,OPTIDX,0,BANKNIFTY-Sep2026-48000-PE,30.0,BANKNIFTY 29 SEP 48000 PUT,2026-09-29 14:30:00,48000.0,PE,5.0,M,OP,,
NSE,D,52274,OPTIDX,0,NIFTYNXT50-Oct2026-78600-CE,25.0,NIFTYNXT50 27 OCT 78600 CALL,2026-10-27 14:30:00,78600.0,CE,5.0,M,OP,,
NSE,D,52275,OPTIDX,0,NIFTYNXT50-Oct2026-78600-PE,25.0,NIFTYNXT50 27 OCT 78600 PUT,2026-10-27 14:30:00,78600.0,PE,5.0,M,OP,,
NSE,D,52276,OPTIDX,0,NIFTYNXT50-Oct2026-78700-CE,25.0,NIFTYNXT50 27 OCT 78700 CALL,2026-10-27 14:30:00,78700.0,CE,5.0,M,OP,,
NSE,D,52277,OPTIDX,0,NIFTYNXT50-Oct2026-78700-PE,25.0,NIFTYNXT50 27 OCT 78700 PUT,2026-10-27 14:30:00,78700.0,PE,5.0,M,OP,,
NSE,D,52278,OPTIDX,0,NIFTYNXT50-Oct2026-78800-CE,25.0,NIFTYNXT50 27 OCT 78800 CALL,2026-10-27 14:30:00,78800.0,CE,5.0,M,OP,,
NSE,D,52279,OPTIDX,0,NIFTYNXT50-Oct2026-78800-PE,25.0,NIFTYNXT50 27 OCT 78800 PUT,2026-10-27 14:30:00,78800.0,PE,5.0,M,OP,,
NSE,D,52280,OPTIDX,0,BANKNIFTY-Sep2026-49500-CE,30.0,BANKNIFTY 29 SEP 49500 CALL,2026-09-29 14:30:00,49500.0,CE,5.0,M,OP,,
NSE,D,52281,OPTIDX,0,BANKNIFTY-Sep2026-49500-PE,30.0,BANKNIFTY 29 SEP 49500 PUT,2026-09-29 14:30:00,49500.0,PE,5.0,M,OP,,
NSE,D,52282,OPTIDX,0,BANKNIFTY-Sep2026-51000-CE,30.0,BANKNIFTY 29 SEP 51000 CALL,2026-09-29 14:30:00,51000.0,CE,5.0,M,OP,,
NSE,D,52283,OPTIDX,0,BANKNIFTY-Sep2026-51000-PE,30.0,BANKNIFTY 29 SEP 51000 PUT,2026-09-29 14:30:00,51000.0,PE,5.0,M,OP,,
NSE,D,52284,OPTIDX,0,BANKNIFTY-Sep2026-52500-CE,30.0,BANKNIFTY 29 SEP 52500 CALL,2026-09-29 14:30:00,52500.0,CE,5.0,M,OP,,
NSE,D,52285,OPTIDX,0,BANKNIFTY-Sep2026-52500-PE,30.0,BANKNIFTY 29 SEP 52500 PUT,2026-09-29 14:30:00,52500.0,PE,5.0,M,OP,,
NSE,D,52286,OPTIDX,0,BANKNIFTY-Sep2026-54000-CE,30.0,BANKNIFTY 29 SEP 54000 CALL,2026-09-29 14:30:00,54000.0,CE,5.0,M,OP,,
NSE,D,52287,OPTIDX,0,BANKNIFTY-Sep2026-54000-PE,30.0,BANKNIFTY 29 SEP 54000 PUT,2026-09-29 14:30:00,54000.0,PE,5.0,M,OP,,
NSE,D,52288,OPTIDX,0,NIFTYNXT50-Oct2026-78900-CE,25.0,NIFTYNXT50 27 OCT 78900 CALL,2026-10-27 14:30:00,78900.0,CE,5.0,M,OP,,
NSE,D,52289,OPTIDX,0,NIFTYNXT50-Oct2026-78900-PE,25.0,NIFTYNXT50 27 OCT 78900 PUT,2026-10-27 14:30:00,78900.0,PE,5.0,M,OP,,
NSE,D,52290,OPTIDX,0,NIFTYNXT50-Oct2026-79000-CE,25.0,NIFTYNXT50 27 OCT 79000 CALL,2026-10-27 14:30:00,79000.0,CE,5.0,M,OP,,
NSE,D,52295,OPTIDX,0,NIFTYNXT50-Oct2026-79000-PE,25.0,NIFTYNXT50 27 OCT 79000 PUT,2026-10-27 14:30:00,79000.0,PE,5.0,M,OP,,
NSE,D,52296,OPTIDX,0,NIFTYNXT50-Oct2026-79100-CE,25.0,NIFTYNXT50 27 OCT 79100 CALL,2026-10-27 14:30:00,79100.0,CE,5.0,M,OP,,
NSE,D,52297,OPTIDX,0,BANKNIFTY-Sep2026-55500-CE,30.0,BANKNIFTY 29 SEP 55500 CALL,2026-09-29 14:30:00,55500.0,CE,5.0,M,OP,,
NSE,D,52298,OPTIDX,0,BANKNIFTY-Sep2026-55500-PE,30.0,BANKNIFTY 29 SEP 55500 PUT,2026-09-29 14:30:00,55500.0,PE,5.0,M,OP,,
NSE,D,52299,OPTIDX,0,NIFTYNXT50-Oct2026-79100-PE,25.0,NIFTYNXT50 27 OCT 79100 PUT,2026-10-27 14:30:00,79100.0,PE,5.0,M,OP,,
NSE,D,52300,OPTIDX,0,NIFTYNXT50-Oct2026-79200-CE,25.0,NIFTYNXT50 27 OCT 79200 CALL,2026-10-27 14:30:00,79200.0,CE,5.0,M,OP,,
NSE,D,52301,OPTIDX,0,NIFTYNXT50-Oct2026-79200-PE,25.0,NIFTYNXT50 27 OCT 79200 PUT,2026-10-27 14:30:00,79200.0,PE,5.0,M,OP,,
NSE,D,52302,OPTIDX,0,NIFTYNXT50-Oct2026-79300-CE,25.0,NIFTYNXT50 27 OCT 79300 CALL,2026-10-27 14:30:00,79300.0,CE,5.0,M,OP,,
NSE,D,52303,OPTIDX,0,NIFTYNXT50-Oct2026-79300-PE,25.0,NIFTYNXT50 27 OCT 79300 PUT,2026-10-27 14:30:00,79300.0,PE,5.0,M,OP,,
NSE,D,52304,OPTIDX,0,NIFTYNXT50-Oct2026-79400-CE,25.0,NIFTYNXT50 27 OCT 79400 CALL,2026-10-27 14:30:00,79400.0,CE,5.0,M,OP,,
NSE,D,52305,OPTIDX,0,NIFTYNXT50-Oct2026-79400-PE,25.0,NIFTYNXT50 27 OCT 79400 PUT,2026-10-27 14:30:00,79400.0,PE,5.0,M,OP,,
NSE,D,52306,OPTIDX,0,NIFTYNXT50-Oct2026-79500-CE,25.0,NIFTYNXT50 27 OCT 79500 CALL,2026-10-27 14:30:00,79500.0,CE,5.0,M,OP,,
NSE,D,52307,OPTIDX,0,NIFTYNXT50-Oct2026-79500-PE,25.0,NIFTYNXT50 27 OCT 79500 PUT,2026-10-27 14:30:00,79500.0,PE,5.0,M,OP,,
NSE,D,52308,OPTIDX,0,NIFTYNXT50-Oct2026-79600-CE,25.0,NIFTYNXT50 27 OCT 79600 CALL,2026-10-27 14:30:00,79600.0,CE,5.0,M,OP,,
NSE,D,52309,OPTIDX,0,NIFTYNXT50-Oct2026-79600-PE,25.0,NIFTYNXT50 27 OCT 79600 PUT,2026-10-27 14:30:00,79600.0,PE,5.0,M,OP,,
NSE,D,52310,OPTIDX,0,NIFTYNXT50-Oct2026-79700-CE,25.0,NIFTYNXT50 27 OCT 79700 CALL,2026-10-27 14:30:00,79700.0,CE,5.0,M,OP,,
NSE,D,52311,OPTIDX,0,NIFTYNXT50-Oct2026-79700-PE,25.0,NIFTYNXT50 27 OCT 79700 PUT,2026-10-27 14:30:00,79700.0,PE,5.0,M,OP,,
NSE,D,52312,OPTIDX,0,NIFTYNXT50-Oct2026-79800-CE,25.0,NIFTYNXT50 27 OCT 79800 CALL,2026-10-27 14:30:00,79800.0,CE,5.0,M,OP,,
NSE,D,52313,OPTIDX,0,NIFTYNXT50-Oct2026-79800-PE,25.0,NIFTYNXT50 27 OCT 79800 PUT,2026-10-27 14:30:00,79800.0,PE,5.0,M,OP,,
NSE,D,52314,OPTIDX,0,NIFTYNXT50-Oct2026-79900-CE,25.0,NIFTYNXT50 27 OCT 79900 CALL,2026-10-27 14:30:00,79900.0,CE,5.0,M,OP,,
NSE,D,52315,OPTIDX,0,NIFTYNXT50-Oct2026-79900-PE,25.0,NIFTYNXT50 27 OCT 79900 PUT,2026-10-27 14:30:00,79900.0,PE,5.0,M,OP,,
NSE,D,52316,OPTIDX,0,NIFTYNXT50-Oct2026-80000-CE,25.0,NIFTYNXT50 27 OCT 80000 CALL,2026-10-27 14:30:00,80000.0,CE,5.0,M,OP,,
NSE,D,52317,OPTIDX,0,NIFTYNXT50-Oct2026-80000-PE,25.0,NIFTYNXT50 27 OCT 80000 PUT,2026-10-27 14:30:00,80000.0,PE,5.0,M,OP,,
NSE,D,52318,OPTIDX,0,NIFTYNXT50-Oct2026-80100-CE,25.0,NIFTYNXT50 27 OCT 80100 CALL,2026-10-27 14:30:00,80100.0,CE,5.0,M,OP,,
NSE,D,52319,OPTIDX,0,NIFTYNXT50-Oct2026-80100-PE,25.0,NIFTYNXT50 27 OCT 80100 PUT,2026-10-27 14:30:00,80100.0,PE,5.0,M,OP,,
NSE,D,52320,OPTIDX,0,NIFTYNXT50-Oct2026-80200-CE,25.0,NIFTYNXT50 27 OCT 80200 CALL,2026-10-27 14:30:00,80200.0,CE,5.0,M,OP,,
NSE,D,52321,OPTIDX,0,NIFTYNXT50-Oct2026-80200-PE,25.0,NIFTYNXT50 27 OCT 80200 PUT,2026-10-27 14:30:00,80200.0,PE,5.0,M,OP,,
NSE,D,52322,OPTIDX,0,NIFTYNXT50-Oct2026-80300-CE,25.0,NIFTYNXT50 27 OCT 80300 CALL,2026-10-27 14:30:00,80300.0,CE,5.0,M,OP,,
NSE,D,52323,OPTIDX,0,NIFTYNXT50-Oct2026-80300-PE,25.0,NIFTYNXT50 27 OCT 80300 PUT,2026-10-27 14:30:00,80300.0,PE,5.0,M,OP,,
NSE,D,52324,OPTIDX,0,NIFTYNXT50-Oct2026-80400-CE,25.0,NIFTYNXT50 27 OCT 80400 CALL,2026-10-27 14:30:00,80400.0,CE,5.0,M,OP,,
NSE,D,52327,OPTIDX,0,NIFTYNXT50-Oct2026-80400-PE,25.0,NIFTYNXT50 27 OCT 80400 PUT,2026-10-27 14:30:00,80400.0,PE,5.0,M,OP,,
NSE,D,52328,OPTIDX,0,NIFTYNXT50-Oct2026-80500-CE,25.0,NIFTYNXT50 27 OCT 80500 CALL,2026-10-27 14:30:00,80500.0,CE,5.0,M,OP,,
NSE,D,52329,OPTIDX,0,NIFTYNXT50-Oct2026-80500-PE,25.0,NIFTYNXT50 27 OCT 80500 PUT,2026-10-27 14:30:00,80500.0,PE,5.0,M,OP,,
NSE,D,52330,OPTIDX,0,NIFTYNXT50-Oct2026-80600-CE,25.0,NIFTYNXT50 27 OCT 80600 CALL,2026-10-27 14:30:00,80600.0,CE,5.0,M,OP,,
NSE,D,52331,OPTIDX,0,NIFTYNXT50-Oct2026-80600-PE,25.0,NIFTYNXT50 27 OCT 80600 PUT,2026-10-27 14:30:00,80600.0,PE,5.0,M,OP,,
NSE,D,52332,OPTIDX,0,NIFTYNXT50-Oct2026-80700-CE,25.0,NIFTYNXT50 27 OCT 80700 CALL,2026-10-27 14:30:00,80700.0,CE,5.0,M,OP,,
NSE,D,52333,OPTIDX,0,NIFTYNXT50-Oct2026-80700-PE,25.0,NIFTYNXT50 27 OCT 80700 PUT,2026-10-27 14:30:00,80700.0,PE,5.0,M,OP,,
NSE,D,52334,OPTIDX,0,BANKNIFTY-Sep2026-57000-CE,30.0,BANKNIFTY 29 SEP 57000 CALL,2026-09-29 14:30:00,57000.0,CE,5.0,M,OP,,
NSE,D,52335,OPTIDX,0,BANKNIFTY-Sep2026-57000-PE,30.0,BANKNIFTY 29 SEP 57000 PUT,2026-09-29 14:30:00,57000.0,PE,5.0,M,OP,,
NSE,D,52336,OPTIDX,0,NIFTYNXT50-Oct2026-80800-CE,25.0,NIFTYNXT50 27 OCT 80800 CALL,2026-10-27 14:30:00,80800.0,CE,5.0,M,OP,,
NSE,D,52337,OPTIDX,0,NIFTYNXT50-Oct2026-80800-PE,25.0,NIFTYNXT50 27 OCT 80800 PUT,2026-10-27 14:30:00,80800.0,PE,5.0,M,OP,,
NSE,D,52338,OPTIDX,0,NIFTYNXT50-Oct2026-80900-CE,25.0,NIFTYNXT50 27 OCT 80900 CALL,2026-10-27 14:30:00,80900.0,CE,5.0,M,OP,,
NSE,D,52339,OPTIDX,0,NIFTYNXT50-Oct2026-80900-PE,25.0,NIFTYNXT50 27 OCT 80900 PUT,2026-10-27 14:30:00,80900.0,PE,5.0,M,OP,,
NSE,D,52340,OPTIDX,0,NIFTYNXT50-Oct2026-81000-CE,25.0,NIFTYNXT50 27 OCT 81000 CALL,2026-10-27 14:30:00,81000.0,CE,5.0,M,OP,,
NSE,D,52341,OPTIDX,0,NIFTYNXT50-Oct2026-81000-PE,25.0,NIFTYNXT50 27 OCT 81000 PUT,2026-10-27 14:30:00,81000.0,PE,5.0,M,OP,,
NSE,D,52342,OPTIDX,0,NIFTYNXT50-Oct2026-81100-CE,25.0,NIFTYNXT50 27 OCT 81100 CALL,2026-10-27 14:30:00,81100.0,CE,5.0,M,OP,,
NSE,D,52343,OPTIDX,0,NIFTYNXT50-Oct2026-81100-PE,25.0,NIFTYNXT50 27 OCT 81100 PUT,2026-10-27 14:30:00,81100.0,PE,5.0,M,OP,,
NSE,D,52344,OPTIDX,0,NIFTYNXT50-Oct2026-81200-CE,25.0,NIFTYNXT50 27 OCT 81200 CALL,2026-10-27 14:30:00,81200.0,CE,5.0,M,OP,,
NSE,D,52345,OPTIDX,0,NIFTYNXT50-Oct2026-81200-PE,25.0,NIFTYNXT50 27 OCT 81200 PUT,2026-10-27 14:30:00,81200.0,PE,5.0,M,OP,,
NSE,D,52346,OPTIDX,0,NIFTYNXT50-Oct2026-81300-CE,25.0,NIFTYNXT50 27 OCT 81300 CALL,2026-10-27 14:30:00,81300.0,CE,5.0,M,OP,,
NSE,D,52347,OPTIDX,0,NIFTYNXT50-Oct2026-81300-PE,25.0,NIFTYNXT50 27 OCT 81300 PUT,2026-10-27 14:30:00,81300.0,PE,5.0,M,OP,,
NSE,D,52350,OPTIDX,0,NIFTYNXT50-Oct2026-81400-CE,25.0,NIFTYNXT50 27 OCT 81400 CALL,2026-10-27 14:30:00,81400.0,CE,5.0,M,OP,,
NSE,D,52351,OPTIDX,0,NIFTYNXT50-Oct2026-81400-PE,25.0,NIFTYNXT50 27 OCT 81400 PUT,2026-10-27 14:30:00,81400.0,PE,5.0,M,OP,,
NSE,D,52352,OPTIDX,0,NIFTYNXT50-Oct2026-81500-CE,25.0,NIFTYNXT50 27 OCT 81500 CALL,2026-10-27 14:30:00,81500.0,CE,5.0,M,OP,,
NSE,D,52353,OPTIDX,0,NIFTYNXT50-Oct2026-81500-PE,25.0,NIFTYNXT50 27 OCT 81500 PUT,2026-10-27 14:30:00,81500.0,PE,5.0,M,OP,,
NSE,D,52354,OPTIDX,0,NIFTYNXT50-Oct2026-81600-CE,25.0,NIFTYNXT50 27 OCT 81600 CALL,2026-10-27 14:30:00,81600.0,CE,5.0,M,OP,,
NSE,D,52355,OPTIDX,0,NIFTYNXT50-Oct2026-81600-PE,25.0,NIFTYNXT50 27 OCT 81600 PUT,2026-10-27 14:30:00,81600.0,PE,5.0,M,OP,,
NSE,D,52356,OPTIDX,0,NIFTYNXT50-Oct2026-81700-CE,25.0,NIFTYNXT50 27 OCT 81700 CALL,2026-10-27 14:30:00,81700.0,CE,5.0,M,OP,,
NSE,D,52357,OPTIDX,0,NIFTYNXT50-Oct2026-81700-PE,25.0,NIFTYNXT50 27 OCT 81700 PUT,2026-10-27 14:30:00,81700.0,PE,5.0,M,OP,,
NSE,D,52358,OPTIDX,0,BANKNIFTY-Sep2026-58500-CE,30.0,BANKNIFTY 29 SEP 58500 CALL,2026-09-29 14:30:00,58500.0,CE,5.0,M,OP,,
NSE,D,52359,OPTIDX,0,BANKNIFTY-Sep2026-58500-PE,30.0,BANKNIFTY 29 SEP 58500 PUT,2026-09-29 14:30:00,58500.0,PE,5.0,M,OP,,
NSE,D,52360,OPTIDX,0,BANKNIFTY-Sep2026-60000-CE,30.0,BANKNIFTY 29 SEP 60000 CALL,2026-09-29 14:30:00,60000.0,CE,5.0,M,OP,,
NSE,D,52361,OPTIDX,0,BANKNIFTY-Sep2026-60000-PE,30.0,BANKNIFTY 29 SEP 60000 PUT,2026-09-29 14:30:00,60000.0,PE,5.0,M,OP,,
NSE,D,52362,OPTIDX,0,NIFTYNXT50-Oct2026-81800-CE,25.0,NIFTYNXT50 27 OCT 81800 CALL,2026-10-27 14:30:00,81800.0,CE,5.0,M,OP,,
NSE,D,52363,OPTIDX,0,NIFTYNXT50-Oct2026-81800-PE,25.0,NIFTYNXT50 27 OCT 81800 PUT,2026-10-27 14:30:00,81800.0,PE,5.0,M,OP,,
NSE,D,52364,OPTIDX,0,NIFTYNXT50-Oct2026-81900-CE,25.0,NIFTYNXT50 27 OCT 81900 CALL,2026-10-27 14:30:00,81900.0,CE,5.0,M,OP,,
NSE,D,52365,OPTIDX,0,NIFTYNXT50-Oct2026-81900-PE,25.0,NIFTYNXT50 27 OCT 81900 PUT,2026-10-27 14:30:00,81900.0,PE,5.0,M,OP,,
NSE,D,52366,OPTIDX,0,NIFTYNXT50-Oct2026-82000-CE,25.0,NIFTYNXT50 27 OCT 82000 CALL,2026-10-27 14:30:00,82000.0,CE,5.0,M,OP,,
NSE,D,52367,OPTIDX,0,NIFTYNXT50-Oct2026-82000-PE,25.0,NIFTYNXT50 27 OCT 82000 PUT,2026-10-27 14:30:00,82000.0,PE,5.0,M,OP,,
NSE,D,52368,OPTIDX,0,NIFTYNXT50-Oct2026-82100-CE,25.0,NIFTYNXT50 27 OCT 82100 CALL,2026-10-27 14:30:00,82100.0,CE,5.0,M,OP,,
NSE,D,52369,OPTIDX,0,NIFTYNXT50-Oct2026-82100-PE,25.0,NIFTYNXT50 27 OCT 82100 PUT,2026-10-27 14:30:00,82100.0,PE,5.0,M,OP,,
NSE,D,52370,OPTIDX,0,NIFTYNXT50-Oct2026-82200-CE,25.0,NIFTYNXT50 27 OCT 82200 CALL,2026-10-27 14:30:00,82200.0,CE,5.0,M,OP,,
NSE,D,52371,OPTIDX,0,NIFTYNXT50-Oct2026-82200-PE,25.0,NIFTYNXT50 27 OCT 82200 PUT,2026-10-27 14:30:00,82200.0,PE,5.0,M,OP,,
NSE,D,52372,OPTIDX,0,NIFTYNXT50-Oct2026-82300-CE,25.0,NIFTYNXT50 27 OCT 82300 CALL,2026-10-27 14:30:00,82300.0,CE,5.0,M,OP,,
NSE,D,52373,OPTIDX,0,NIFTYNXT50-Oct2026-82300-PE,25.0,NIFTYNXT50 27 OCT 82300 PUT,2026-10-27 14:30:00,82300.0,PE,5.0,M,OP,,
NSE,D,52374,OPTIDX,0,NIFTYNXT50-Oct2026-82400-CE,25.0,NIFTYNXT50 27 OCT 82400 CALL,2026-10-27 14:30:00,82400.0,CE,5.0,M,OP,,
NSE,D,52375,OPTIDX,0,NIFTYNXT50-Oct2026-82400-PE,25.0,NIFTYNXT50 27 OCT 82400 PUT,2026-10-27 14:30:00,82400.0,PE,5.0,M,OP,,
NSE,D,52376,OPTIDX,0,NIFTYNXT50-Oct2026-82500-CE,25.0,NIFTYNXT50 27 OCT 82500 CALL,2026-10-27 14:30:00,82500.0,CE,5.0,M,OP,,
NSE,D,52377,OPTIDX,0,NIFTYNXT50-Oct2026-82500-PE,25.0,NIFTYNXT50 27 OCT 82500 PUT,2026-10-27 14:30:00,82500.0,PE,5.0,M,OP,,
NSE,D,52378,OPTIDX,0,NIFTYNXT50-Oct2026-82600-CE,25.0,NIFTYNXT50 27 OCT 82600 CALL,2026-10-27 14:30:00,82600.0,CE,5.0,M,OP,,
NSE,D,52379,OPTIDX,0,NIFTYNXT50-Oct2026-82600-PE,25.0,NIFTYNXT50 27 OCT 82600 PUT,2026-10-27 14:30:00,82600.0,PE,5.0,M,OP,,
NSE,D,52380,OPTIDX,0,NIFTYNXT50-Oct2026-82700-CE,25.0,NIFTYNXT50 27 OCT 82700 CALL,2026-10-27 14:30:00,82700.0,CE,5.0,M,OP,,
NSE,D,52381,OPTIDX,0,NIFTYNXT50-Oct2026-82700-PE,25.0,NIFTYNXT50 27 OCT 82700 PUT,2026-10-27 14:30:00,82700.0,PE,5.0,M,OP,,
NSE,D,52382,OPTIDX,0,NIFTYNXT50-Oct2026-82800-CE,25.0,NIFTYNXT50 27 OCT 82800 CALL,2026-10-27 14:30:00,82800.0,CE,5.0,M,OP,,
NSE,D,52383,OPTIDX,0,NIFTYNXT50-Oct2026-82800-PE,25.0,NIFTYNXT50 27 OCT 82800 PUT,2026-10-27 14:30:00,82800.0,PE,5.0,M,OP,,
NSE,D,52384,OPTIDX,0,NIFTYNXT50-Oct2026-82900-CE,25.0,NIFTYNXT50 27 OCT 82900 CALL,2026-10-27 14:30:00,82900.0,CE,5.0,M,OP,,
NSE,D,52385,OPTIDX,0,NIFTYNXT50-Oct2026-82900-PE,25.0,NIFTYNXT50 27 OCT 82900 PUT,2026-10-27 14:30:00,82900.0,PE,5.0,M,OP,,
NSE,D,52386,OPTIDX,0,NIFTYNXT50-Oct2026-83000-CE,25.0,NIFTYNXT50 27 OCT 83000 CALL,2026-10-27 14:30:00,83000.0,CE,5.0,M,OP,,
NSE,D,52387,OPTIDX,0,NIFTYNXT50-Oct2026-83000-PE,25.0,NIFTYNXT50 27 OCT 83000 PUT,2026-10-27 14:30:00,83000.0,PE,5.0,M,OP,,
NSE,D,52388,OPTIDX,0,BANKNIFTY-Sep2026-61500-CE,30.0,BANKNIFTY 29 SEP 61500 CALL,2026-09-29 14:30:00,61500.0,CE,5.0,M,OP,,
NSE,D,52389,OPTIDX,0,BANKNIFTY-Sep2026-61500-PE,30.0,BANKNIFTY 29 SEP 61500 PUT,2026-09-29 14:30:00,61500.0,PE,5.0,M,OP,,
NSE,D,52390,OPTIDX,0,NIFTYNXT50-Oct2026-83100-CE,25.0,NIFTYNXT50 27 OCT 83100 CALL,2026-10-27 14:30:00,83100.0,CE,5.0,M,OP,,
NSE,D,52391,OPTIDX,0,NIFTYNXT50-Oct2026-83100-PE,25.0,NIFTYNXT50 27 OCT 83100 PUT,2026-10-27 14:30:00,83100.0,PE,5.0,M,OP,,
NSE,D,52392,OPTIDX,0,NIFTYNXT50-Oct2026-83200-CE,25.0,NIFTYNXT50 27 OCT 83200 CALL,2026-10-27 14:30:00,83200.0,CE,5.0,M,OP,,
NSE,D,52393,OPTIDX,0,NIFTYNXT50-Oct2026-83200-PE,25.0,NIFTYNXT50 27 OCT 83200 PUT,2026-10-27 14:30:00,83200.0,PE,5.0,M,OP,,
NSE,D,52394,OPTIDX,0,NIFTYNXT50-Oct2026-83300-CE,25.0,NIFTYNXT50 27 OCT 83300 CALL,2026-10-27 14:30:00,83300.0,CE,5.0,M,OP,,
NSE,D,52395,OPTIDX,0,NIFTYNXT50-Oct2026-83300-PE,25.0,NIFTYNXT50 27 OCT 83300 PUT,2026-10-27 14:30:00,83300.0,PE,5.0,M,OP,,
NSE,D,52396,OPTIDX,0,NIFTYNXT50-Oct2026-83400-CE,25.0,NIFTYNXT50 27 OCT 83400 CALL,2026-10-27 14:30:00,83400.0,CE,5.0,M,OP,,
NSE,D,52399,OPTIDX,0,NIFTYNXT50-Oct2026-83400-PE,25.0,NIFTYNXT50 27 OCT 83400 PUT,2026-10-27 14:30:00,83400.0,PE,5.0,M,OP,,
NSE,D,52400,OPTIDX,0,NIFTYNXT50-Oct2026-83500-CE,25.0,NIFTYNXT50 27 OCT 83500 CALL,2026-10-27 14:30:00,83500.0,CE,5.0,M,OP,,
NSE,D,52401,OPTIDX,0,NIFTYNXT50-Oct2026-83500-PE,25.0,NIFTYNXT50 27 OCT 83500 PUT,2026-10-27 14:30:00,83500.0,PE,5.0,M,OP,,
NSE,D,52402,OPTIDX,0,NIFTYNXT50-Oct2026-83600-CE,25.0,NIFTYNXT50 27 OCT 83600 CALL,2026-10-27 14:30:00,83600.0,CE,5.0,M,OP,,
NSE,D,52403,OPTIDX,0,NIFTYNXT50-Oct2026-83600-PE,25.0,NIFTYNXT50 27 OCT 83600 PUT,2026-10-27 14:30:00,83600.0,PE,5.0,M,OP,,
NSE,D,52404,OPTIDX,0,BANKNIFTY-Sep2026-63000-CE,30.0,BANKNIFTY 29 SEP 63000 CALL,2026-09-29 14:30:00,63000.0,CE,5.0,M,OP,,
NSE,D,52405,OPTIDX,0,BANKNIFTY-Sep2026-63000-PE,30.0,BANKNIFTY 29 SEP 63000 PUT,2026-09-29 14:30:00,63000.0,PE,5.0,M,OP,,
NSE,D,52406,OPTIDX,0,NIFTYNXT50-Oct2026-83700-CE,25.0,NIFTYNXT50 27 OCT 83700 CALL,2026-10-27 14:30:00,83700.0,CE,5.0,M,OP,,
NSE,D,52407,OPTIDX,0,NIFTYNXT50-Oct2026-83700-PE,25.0,NIFTYNXT50 27 OCT 83700 PUT,2026-10-27 14:30:00,83700.0,PE,5.0,M,OP,,
NSE,D,52408,OPTIDX,0,NIFTYNXT50-Oct2026-83800-CE,25.0,NIFTYNXT50 27 OCT 83800 CALL,2026-10-27 14:30:00,83800.0,CE,5.0,M,OP,,
NSE,D,52409,OPTIDX,0,NIFTYNXT50-Oct2026-83800-PE,25.0,NIFTYNXT50 27 OCT 83800 PUT,2026-10-27 14:30:00,83800.0,PE,5.0,M,OP,,
